ID,parking,renovation,price,time_metro,total_area,house,rooms,combined_bath,separated_bath,passenger_elevator,freight_elevator,windows_to_the_courtyard,windows_to_the_street,windows_facing_the_street_and_yard,loggia,balcony_new,children_allowed,pets_allowed,distance_to_moscow
273947329,1,1,60000.0,14.5,63.0,0,2.0,0,1,1,1,1,0,0,2,0,0,0,14.28700843795147
274163105,0,2,60000.0,12.0,70.0,0,3.0,1,0,1,1,1,0,0,1,0,1,0,12.101541255373316
274477333,0,1,60000.0,12.0,60.0,0,2.0,1,0,2,0,0,1,0,1,1,1,0,12.101541255373316
264951536,0,2,61500.0,12.0,70.0,1,2.0,1,0,3,0,1,0,0,0,0,1,0,12.101541255373316
273594086,0,1,65000.0,12.0,51.0,0,2.0,1,0,0,0,0,1,0,0,0,1,0,12.101541255373316
225734337,0,2,65000.0,10.0,68.0,1,2.0,1,1,1,0,0,1,0,0,0,1,0,10.889922792661743
272866986,0,1,65000.0,12.0,82.5,0,3.0,0,1,3,0,0,0,1,1,0,1,0,12.101541255373316
267515593,0,1,65000.0,12.0,81.0,0,3.0,1,0,2,1,0,1,0,0,1,1,0,12.101541255373316
274516234,1,1,70000.0,12.0,74.0,0,3.0,0,1,2,1,1,0,0,1,0,0,0,12.101541255373316
271483732,0,1,75000.0,12.0,60.0,0,3.0,1,0,1,0,1,0,0,1,0,1,0,12.101541255373316
273687916,2,1,80000.0,12.0,100.0,1,3.0,0,2,1,1,0,1,0,2,0,1,1,12.101541255373316
261356874,0,0,80000.0,12.0,80.0,0,3.0,1,0,1,0,1,0,0,1,0,1,1,12.101541255373316
269389745,0,1,80000.0,12.0,80.5,1,3.0,1,1,2,0,0,0,1,1,0,1,0,12.101541255373316
269616968,0,1,90000.0,12.0,101.0,0,4.0,0,1,3,0,0,0,1,2,1,1,1,12.101541255373316
273829264,0,0,27000.0,12.0,33.0,0,1.0,1,0,2,0,0,1,0,0,1,1,0,12.101541255373316
269254316,0,0,29000.0,12.0,38.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,12.101541255373316
274627285,0,0,30000.0,12.0,39.0,0,1.0,0,1,2,0,1,0,0,1,0,1,0,12.101541255373316
272051176,0,0,30000.0,12.0,45.0,0,1.0,0,1,2,1,1,0,0,1,0,1,1,12.101541255373316
274100542,0,0,30000.0,12.0,33.0,0,1.0,1,0,2,0,1,0,0,0,1,0,0,12.101541255373316
274898100,0,0,30000.0,12.0,39.0,0,1.0,0,1,2,0,1,0,0,0,0,0,0,12.101541255373316
274138378,0,0,30000.0,12.0,32.0,0,1.0,0,1,2,0,1,0,0,0,0,0,0,12.101541255373316
274409652,0,0,30000.0,12.0,35.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,12.101541255373316
274997477,0,1,32000.0,12.0,38.0,0,1.0,1,0,1,0,1,0,0,0,1,1,0,12.101541255373316
197132748,0,1,32000.0,12.0,33.0,0,1.0,0,1,1,0,1,0,0,0,0,1,1,12.101541255373316
274064500,0,0,33000.0,10.0,39.0,0,1.0,1,0,2,0,1,0,0,1,0,1,0,10.889922792661743
274610099,0,1,33000.0,7.0,24.0,1,0.0,1,0,0,0,1,0,0,0,0,0,1,10.302218768146986
274380587,0,1,35000.0,12.0,20.0,0,1.0,1,0,1,0,1,0,0,1,0,1,1,12.101541255373316
274960712,0,0,35000.0,12.0,38.0,0,1.0,1,0,2,0,0,1,0,0,1,0,0,12.101541255373316
274505171,1,1,35000.0,12.0,39.0,0,1.0,0,1,1,0,1,0,0,2,0,0,0,12.101541255373316
274658080,0,0,35000.0,12.0,40.0,0,1.0,0,1,1,0,1,0,0,1,0,0,0,12.101541255373316
274808562,0,0,35000.0,12.0,45.0,0,2.0,0,1,1,0,1,0,0,0,1,1,0,12.101541255373316
231419007,0,0,35000.0,12.0,33.0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,12.101541255373316
266070970,0,0,35000.0,14.5,35.0,0,1.0,1,0,1,1,1,0,0,1,0,0,0,14.28700843795147
191023429,0,1,35000.0,12.0,38.0,0,1.0,1,0,1,0,1,0,0,0,1,1,0,12.101541255373316
274875023,0,0,35000.0,12.0,38.8,0,1.0,1,0,2,1,1,0,0,1,0,1,1,12.101541255373316
272609166,0,0,35000.0,12.0,38.0,0,1.0,1,0,2,0,0,1,0,0,1,1,0,12.101541255373316
273333985,0,0,35000.0,12.0,38.0,0,1.0,1,0,2,0,1,0,0,0,1,1,1,12.101541255373316
257883442,0,0,35000.0,12.0,39.0,0,1.0,0,1,2,0,1,0,0,2,0,1,0,12.101541255373316
274871636,0,1,35000.0,12.0,25.0,1,0.0,1,0,0,0,1,0,0,0,0,1,0,12.101541255373316
274682833,0,1,36000.0,7.0,19.0,1,1.0,1,0,2,2,1,0,0,0,0,0,0,10.302218768146986
274557946,0,0,36000.0,12.0,32.0,0,1.0,1,0,1,0,0,1,0,1,0,0,0,12.101541255373316
274735559,0,0,36000.0,12.0,39.0,0,1.0,0,1,2,0,1,0,0,0,0,0,0,12.101541255373316
274542818,0,1,37000.0,12.0,40.0,0,1.0,0,1,1,0,1,0,0,0,0,1,1,12.101541255373316
274500529,0,0,38000.0,12.0,36.0,0,1.0,1,0,1,1,1,0,0,1,0,0,0,12.101541255373316
274762909,0,1,38000.0,12.0,37.0,1,1.0,1,0,3,0,0,1,0,0,1,0,0,12.101541255373316
235483734,0,1,38000.0,12.0,41.4,1,1.0,1,0,1,1,1,0,0,1,0,0,0,12.101541255373316
273797814,0,1,39000.0,12.0,36.4,0,1.0,1,0,3,0,1,0,0,1,0,1,0,12.101541255373316
223105817,0,1,39000.0,12.0,38.9,0,1.0,0,1,2,0,1,0,0,0,0,1,1,12.101541255373316
273847019,0,0,39900.0,12.0,49.0,0,2.0,0,1,1,0,1,0,0,1,0,0,0,12.101541255373316
273823314,0,1,40000.0,7.0,32.2,1,1.0,0,1,0,0,1,0,0,1,0,1,0,10.302218768146986
274710237,0,0,40000.0,12.0,35.0,0,1.0,1,0,2,0,1,0,0,1,0,1,0,12.101541255373316
272596924,0,1,40000.0,12.0,38.0,0,1.0,1,0,1,1,1,0,0,1,0,1,0,12.101541255373316
274751763,0,0,40000.0,14.5,30.0,0,1.0,1,0,2,1,1,0,0,0,0,1,0,14.28700843795147
274867880,0,0,40000.0,12.0,36.0,0,1.0,1,0,1,1,1,0,0,1,0,0,0,12.101541255373316
274525484,0,1,40000.0,12.0,18.5,0,0.0,1,0,1,0,1,0,0,0,0,0,0,12.101541255373316
274801089,0,1,41000.0,12.0,41.0,1,1.0,1,0,2,0,0,1,0,1,0,1,0,12.101541255373316
274598852,0,1,41999.0,14.5,50.0,0,2.0,1,0,2,1,1,0,0,0,0,1,0,14.28700843795147
274574268,0,0,42000.0,5.0,30.0,1,1.0,1,0,0,0,0,0,1,0,0,1,1,10.761507488270905
274871008,1,1,42500.0,7.0,19.0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,10.302218768146986
272661852,0,1,43000.0,12.0,39.0,0,1.0,0,1,3,0,0,1,0,1,0,0,0,12.101541255373316
203987321,0,0,45000.0,12.0,60.0,0,2.0,0,1,1,0,1,0,0,1,0,1,0,12.101541255373316
274078663,0,0,45000.0,12.0,45.0,1,1.0,1,0,2,1,1,0,0,0,0,1,0,12.101541255373316
274709792,0,0,45000.0,12.0,44.0,0,2.0,0,1,0,0,0,0,1,1,0,1,1,12.101541255373316
273059068,0,0,45000.0,14.5,52.0,0,2.0,0,1,1,1,1,0,0,1,0,1,0,14.28700843795147
274307725,0,1,47000.0,12.0,48.0,0,2.0,1,0,2,0,1,0,0,1,0,1,1,12.101541255373316
274806479,0,0,48000.0,12.0,56.7,0,3.0,1,0,0,0,1,0,0,0,1,1,0,12.101541255373316
274553877,0,0,48000.0,12.0,70.0,0,3.0,0,1,1,1,0,0,1,1,0,1,1,12.101541255373316
274937034,2,1,48000.0,12.0,65.0,1,2.0,1,0,1,1,0,0,1,1,0,1,0,12.101541255373316
274807322,0,1,48000.0,12.0,45.1,0,2.0,0,1,1,0,1,0,0,0,1,1,1,12.101541255373316
272549325,0,1,50000.0,10.0,48.0,0,2.0,1,0,2,0,0,1,0,1,0,0,0,10.889922792661743
274882553,0,1,50000.0,12.0,65.0,0,2.0,1,0,2,1,0,0,1,2,2,1,0,12.101541255373316
274620349,0,1,50000.0,10.0,52.1,0,2.0,1,0,2,0,1,0,0,1,0,0,0,10.889922792661743
274854629,0,2,55000.0,12.0,80.0,1,3.0,0,1,3,0,0,0,1,0,1,1,1,14.505730312560452
273628282,0,1,130000.0,12.0,105.0,1,4.0,1,1,4,0,1,0,0,0,1,1,1,14.505730312560452
273335147,2,1,130000.0,12.0,105.0,1,4.0,1,1,0,0,1,0,0,0,0,1,1,14.505730312560452
273225337,2,1,90000.0,12.0,100.0,1,3.0,1,1,2,2,0,0,1,0,1,1,0,14.505730312560452
274652668,0,0,35000.0,12.0,40.0,0,1.0,1,0,2,0,1,0,0,1,0,1,0,14.505730312560452
190980239,0,1,55000.0,12.0,66.0,0,3.0,0,1,1,0,1,0,0,1,0,1,1,14.505730312560452
274881466,2,2,105000.0,12.0,79.0,1,2.0,1,0,0,4,0,1,0,0,0,1,1,14.505730312560452
274508349,0,0,35000.0,12.0,33.0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,14.505730312560452
274901751,0,0,40000.0,12.0,40.0,0,1.0,0,1,2,0,1,0,0,1,1,1,1,14.505730312560452
273891334,0,1,40000.0,12.0,35.0,0,1.0,1,0,2,0,1,0,0,1,0,0,0,14.505730312560452
189524201,0,0,45000.0,12.0,53.0,0,2.0,0,1,1,1,1,0,0,1,1,1,0,14.505730312560452
274624648,0,0,45000.0,12.0,52.0,0,2.0,0,1,2,0,1,0,0,1,1,1,0,14.505730312560452
274891771,0,0,50000.0,12.0,47.0,0,2.0,0,1,2,0,0,1,0,1,0,1,0,14.505730312560452
274960102,0,0,60000.0,12.0,74.0,0,3.0,0,1,1,1,1,0,0,1,0,1,1,14.505730312560452
274795789,0,1,65000.0,12.0,53.0,1,1.0,1,0,2,0,0,1,0,0,1,1,1,14.505730312560452
264431870,0,1,85000.0,12.0,80.0,0,3.0,0,1,1,1,0,0,1,1,0,1,0,14.505730312560452
274845499,2,1,100000.0,12.0,80.0,1,3.0,2,0,0,3,0,1,0,0,0,1,1,14.505730312560452
274865390,0,2,105000.0,12.0,79.0,1,2.0,0,1,1,0,0,1,0,0,0,0,0,14.505730312560452
274801067,0,0,30000.0,12.0,40.0,0,1.0,1,0,2,0,1,0,0,0,0,1,1,14.505730312560452
274551505,0,0,30000.0,12.0,41.0,0,1.0,1,0,0,0,1,0,0,0,0,1,0,14.505730312560452
274944353,0,1,40000.0,12.0,38.0,0,1.0,1,0,2,0,1,0,0,0,1,0,0,14.505730312560452
268235734,0,1,43000.0,12.0,23.0,0,0.0,1,0,2,0,1,0,0,0,0,0,0,14.505730312560452
245473963,0,1,65000.0,12.0,75.0,0,2.0,0,1,3,0,0,1,0,1,0,1,0,14.505730312560452
274665454,0,0,30000.0,12.0,41.0,0,1.0,1,0,2,2,1,0,0,0,0,1,1,14.505730312560452
274921178,0,0,36000.0,12.0,38.0,0,1.0,1,0,1,1,1,0,0,0,1,0,1,14.505730312560452
274020197,0,0,45000.0,12.0,45.0,0,2.0,0,1,2,0,0,1,0,0,1,1,0,14.505730312560452
273021276,2,1,60000.0,12.0,60.0,1,2.0,1,0,2,1,1,0,0,0,1,1,1,14.505730312560452
157836629,0,1,60000.0,12.0,59.0,0,2.0,0,1,1,1,0,1,0,1,0,1,0,14.505730312560452
257831129,0,0,28000.0,12.0,50.0,0,2.0,0,1,1,2,1,0,0,1,0,1,0,14.505730312560452
274977652,0,1,38000.0,12.0,39.0,0,1.0,1,0,1,1,0,0,1,0,1,0,0,14.505730312560452
274712401,2,0,40000.0,12.0,38.0,1,1.0,1,0,2,2,1,0,0,0,0,1,0,14.505730312560452
246086714,0,1,40000.0,12.0,40.0,1,1.0,1,0,2,0,1,0,0,1,0,0,0,14.505730312560452
274813891,0,1,42000.0,12.0,58.0,0,2.0,1,0,2,0,0,1,0,1,0,1,1,14.505730312560452
271978720,0,0,43000.0,12.0,54.0,0,2.0,0,1,1,1,1,0,0,0,1,0,0,14.505730312560452
273803536,0,1,45000.0,12.0,48.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,14.505730312560452
274524784,0,1,50000.0,12.0,53.0,0,2.0,0,1,0,0,0,0,1,0,1,1,0,14.505730312560452
274677964,0,0,60000.0,12.0,50.0,1,3.0,0,1,1,0,1,0,0,1,0,1,0,14.505730312560452
190015387,0,0,28000.0,12.0,35.0,0,1.0,0,1,1,0,1,0,0,0,1,0,0,14.505730312560452
235501726,0,0,30000.0,12.0,40.0,0,1.0,0,1,2,0,0,1,0,2,0,0,0,14.505730312560452
273249106,1,0,33000.0,12.0,38.0,0,1.0,0,1,1,0,0,1,0,0,1,0,0,14.505730312560452
271108019,0,0,33000.0,12.0,42.0,0,1.0,1,0,3,1,0,1,0,1,0,1,1,14.505730312560452
274969160,0,0,35000.0,12.0,41.0,0,1.0,0,1,2,0,1,0,0,0,2,0,0,14.505730312560452
274144125,0,0,35000.0,12.0,33.0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,14.505730312560452
274865902,0,0,35000.0,12.0,34.0,0,1.0,0,1,1,1,1,0,0,0,0,1,0,14.505730312560452
273358923,0,0,35000.0,12.0,36.0,0,1.0,1,0,2,0,1,0,0,0,1,0,0,14.505730312560452
274726985,0,0,35000.0,17.0,38.0,0,1.0,0,1,2,0,0,1,0,2,0,1,0,16.386469930440903
274697953,0,0,35000.0,12.0,38.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,14.505730312560452
274823679,0,0,35000.0,12.0,39.0,0,1.0,1,0,2,1,1,0,0,1,0,1,1,14.505730312560452
273149845,0,0,35000.0,12.0,38.7,0,1.0,0,1,2,0,1,0,0,0,0,1,0,14.505730312560452
274835682,0,0,37000.0,12.0,38.0,0,1.0,1,0,1,1,1,0,0,0,1,0,1,14.505730312560452
260813390,0,0,38000.0,12.0,48.0,0,2.0,0,1,2,0,1,0,0,1,0,1,1,14.505730312560452
269635409,0,0,38000.0,12.0,39.0,0,1.0,1,0,1,1,1,0,0,0,0,1,0,14.505730312560452
274150265,0,0,38000.0,12.0,39.0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,14.505730312560452
274534469,1,0,38000.0,12.0,53.0,0,1.0,0,1,1,1,1,0,0,0,0,1,0,14.505730312560452
256965662,0,1,38000.0,12.0,35.0,0,1.0,1,0,2,0,1,0,0,0,0,1,0,14.505730312560452
273662603,0,1,38000.0,12.0,33.0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,14.505730312560452
274144111,0,0,39000.0,12.0,47.0,0,2.0,0,1,2,0,1,0,0,1,0,1,1,14.505730312560452
274935359,0,0,39000.0,12.0,45.0,0,1.0,0,1,1,1,0,1,0,0,1,0,1,14.505730312560452
274721313,0,1,40000.0,12.0,40.0,0,1.0,0,1,2,1,1,0,0,0,2,0,0,14.505730312560452
275001881,0,1,40000.0,12.0,40.0,0,1.0,0,1,3,0,1,0,0,0,1,1,0,14.505730312560452
274453261,0,0,40000.0,12.0,16.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,14.505730312560452
274970196,0,0,40000.0,12.0,65.0,0,3.0,0,1,2,0,1,0,0,0,1,1,0,14.505730312560452
274715665,0,0,40000.0,12.0,55.0,0,2.0,0,1,2,0,1,0,0,0,1,1,1,14.505730312560452
274219810,0,1,40000.0,12.0,38.0,0,1.0,0,1,3,0,1,0,0,1,0,0,0,14.505730312560452
274991365,0,0,42000.0,12.0,45.0,0,2.0,0,1,2,0,1,0,0,1,0,0,0,14.505730312560452
270179334,0,0,43000.0,12.0,38.0,0,1.0,1,0,1,0,1,0,0,1,0,0,0,14.505730312560452
161249013,0,1,43000.0,12.0,39.0,0,1.0,0,1,1,0,0,1,0,0,0,0,0,14.505730312560452
274186470,0,1,45000.0,12.0,38.0,1,1.0,0,1,4,0,1,0,0,1,0,1,0,14.505730312560452
275001863,2,1,45000.0,12.0,38.1,1,1.0,0,1,4,0,1,0,0,1,0,1,1,14.505730312560452
258848733,2,1,45000.0,12.0,40.0,1,1.0,1,0,2,2,1,0,0,1,0,1,0,14.505730312560452
274146928,0,0,45000.0,12.0,58.0,0,2.0,0,1,1,1,0,0,1,1,0,1,1,14.505730312560452
274736013,1,1,45000.0,12.0,40.0,0,1.0,0,1,1,0,1,0,0,0,2,0,0,14.505730312560452
274394886,0,1,45000.0,12.0,75.0,0,3.0,0,1,1,1,1,0,0,0,1,1,1,14.505730312560452
224656841,0,0,45000.0,12.0,60.0,0,2.0,0,1,1,0,1,0,0,1,0,1,0,14.505730312560452
274772513,0,1,45000.0,12.0,54.0,0,2.0,0,1,2,0,1,0,0,0,0,1,0,14.505730312560452
273640331,0,0,45000.0,12.0,45.0,0,2.0,0,1,2,0,1,0,0,1,0,1,1,14.505730312560452
272334916,0,1,45000.0,12.0,40.0,1,1.0,1,0,2,1,1,0,0,1,0,1,0,14.505730312560452
273309611,0,0,45000.0,12.0,46.0,0,2.0,1,0,2,0,0,1,0,1,0,1,1,14.505730312560452
274684501,0,1,45000.0,12.0,33.7,0,1.0,1,0,1,2,1,0,0,1,0,1,0,12.85064501531401
274210618,0,1,47000.0,12.0,51.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,14.505730312560452
273797362,0,0,47000.0,17.0,63.0,0,3.0,0,1,2,0,1,0,0,0,1,1,1,16.386469930440903
274787402,0,1,48000.0,12.0,44.0,0,2.0,1,0,1,0,1,0,0,0,0,1,0,14.505730312560452
272422101,0,0,48000.0,12.0,54.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,14.505730312560452
274018554,0,1,48000.0,12.0,43.0,1,2.0,1,0,3,0,1,0,0,1,0,1,0,14.505730312560452
273484884,0,1,50000.0,12.0,39.0,0,1.0,0,1,2,0,1,0,0,1,0,0,0,14.505730312560452
274581445,0,1,50000.0,12.0,53.0,0,2.0,0,1,1,1,1,0,0,1,0,1,0,14.505730312560452
274595815,0,1,50000.0,12.0,54.0,0,2.0,0,1,1,1,1,0,0,0,1,1,0,14.505730312560452
273122014,0,0,50000.0,12.0,54.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,14.505730312560452
188457639,0,0,50000.0,12.0,65.0,0,3.0,0,1,1,1,1,0,0,1,0,0,0,14.505730312560452
274973957,0,0,52000.0,12.0,53.7,0,2.0,0,1,2,0,0,1,0,0,1,1,0,14.505730312560452
274778369,0,1,55000.0,12.0,59.0,0,2.0,0,1,2,1,0,1,0,0,1,1,1,14.505730312560452
268531563,0,0,56000.0,12.0,77.0,0,3.0,0,1,2,0,1,0,0,1,0,1,0,14.505730312560452
274879559,0,1,57000.0,12.0,73.0,1,2.0,0,1,0,0,1,0,0,0,0,1,0,14.505730312560452
273430634,1,1,60000.0,12.0,60.0,1,2.0,1,0,1,1,1,0,0,1,0,1,0,14.505730312560452
274151279,0,0,60000.0,12.0,56.0,0,2.0,0,1,2,0,0,1,0,1,0,1,0,14.505730312560452
274950457,0,1,60000.0,12.0,60.0,0,2.0,0,1,3,0,1,0,0,1,0,1,0,14.505730312560452
274927028,0,1,60000.0,12.0,60.0,0,2.0,0,1,1,1,0,1,0,1,0,1,1,14.505730312560452
274776348,0,0,60000.0,12.0,50.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,14.505730312560452
270642182,0,1,65000.0,12.0,56.0,0,2.0,1,0,1,1,0,1,0,0,1,1,1,14.505730312560452
274357668,0,0,65000.0,12.0,76.0,0,3.0,0,1,3,0,0,1,0,0,1,1,0,14.505730312560452
274252432,0,1,65000.0,12.0,47.0,1,2.0,0,1,3,0,0,1,0,0,0,0,0,14.505730312560452
274409413,0,1,69000.0,12.0,67.0,0,3.0,0,1,2,0,1,0,0,1,0,1,0,14.505730312560452
274804959,1,0,70000.0,12.0,74.0,0,3.0,1,0,1,1,0,0,1,0,1,1,1,14.505730312560452
274590754,0,1,70000.0,12.0,85.0,0,3.0,1,1,3,1,1,0,0,0,0,1,1,14.505730312560452
268258956,0,1,78000.0,12.0,65.0,0,2.0,1,0,0,0,1,0,0,0,0,1,0,14.505730312560452
273728408,0,1,79000.0,12.0,75.0,0,3.0,0,1,2,0,0,0,1,0,2,1,1,14.505730312560452
274455366,0,0,80000.0,12.0,95.0,1,3.0,0,1,4,0,0,0,1,2,0,1,1,14.505730312560452
199636503,0,1,80000.0,12.0,50.0,1,2.0,1,0,4,0,1,0,0,0,0,1,0,14.505730312560452
274438928,0,1,85000.0,12.0,80.0,0,3.0,0,1,2,0,0,0,1,0,2,1,1,14.505730312560452
274044567,0,1,85000.0,12.0,100.0,0,4.0,0,1,2,1,0,0,1,0,0,1,1,14.505730312560452
221950006,0,2,95000.0,12.0,95.7,1,3.0,2,0,2,2,0,0,1,1,0,1,1,14.505730312560452
274460437,0,1,130000.0,12.0,105.0,1,4.0,1,1,4,0,1,0,0,0,0,1,1,14.505730312560452
273401324,0,2,140000.0,12.0,105.0,1,4.0,2,0,1,0,1,0,0,0,1,1,0,14.505730312560452
273576623,2,2,150000.0,12.0,103.0,1,3.0,2,0,2,2,0,0,1,1,0,1,0,14.505730312560452
252164875,0,0,35000.0,12.0,45.0,1,2.0,0,1,1,0,1,0,0,0,0,1,1,14.505730312560452
274892009,0,0,35000.0,12.0,40.0,0,1.0,0,1,1,1,1,0,0,1,0,1,1,14.505730312560452
215076160,0,1,35000.0,12.0,38.9,0,1.0,0,1,0,0,1,0,0,2,0,0,0,14.505730312560452
274364536,0,0,35000.0,12.0,35.0,0,1.0,1,0,2,0,1,0,0,2,0,1,0,14.505730312560452
256015837,0,0,36000.0,17.0,35.0,0,1.0,1,0,2,0,1,0,0,1,0,1,0,16.386469930440903
274860759,0,1,38000.0,12.0,39.0,0,1.0,1,0,1,1,1,0,0,1,0,0,0,14.505730312560452
272820375,0,0,38000.0,12.0,46.4,0,2.0,0,1,2,0,1,0,0,1,0,1,1,14.505730312560452
272899286,0,0,38000.0,12.0,38.0,1,1.0,0,1,4,0,1,0,0,0,1,0,0,14.505730312560452
274329792,0,1,38000.0,12.0,38.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,14.505730312560452
274878071,0,0,40000.0,12.0,38.0,1,1.0,0,1,1,0,1,0,0,1,0,0,0,14.505730312560452
274818776,2,1,40000.0,12.0,44.0,1,1.0,1,0,2,1,1,0,0,0,1,1,0,14.505730312560452
274865193,0,0,40000.0,12.0,40.0,0,1.0,1,0,2,0,1,0,0,0,1,0,0,14.505730312560452
273802033,0,2,40000.0,17.0,40.0,0,1.0,0,1,2,0,1,0,0,1,0,1,0,16.386469930440903
274666858,0,0,41000.0,12.0,60.0,0,3.0,0,1,1,0,1,0,0,1,0,1,1,14.505730312560452
274976950,0,0,43000.0,12.0,56.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,14.505730312560452
274333368,0,1,43000.0,17.0,39.0,0,1.0,0,1,2,0,1,0,0,2,0,1,0,16.386469930440903
274415796,0,1,45000.0,12.0,54.0,0,2.0,0,1,1,1,1,0,0,0,1,1,0,14.505730312560452
273406037,0,0,45000.0,12.0,53.5,0,2.0,0,1,2,0,1,0,0,0,1,0,0,14.505730312560452
274858223,0,0,45000.0,12.0,68.0,0,3.0,0,1,1,0,1,0,0,0,1,1,1,14.505730312560452
274456021,0,1,45000.0,12.0,54.0,0,2.0,0,1,1,1,1,0,0,1,0,1,0,14.505730312560452
273823225,0,0,45000.0,12.0,45.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,14.505730312560452
231660359,0,2,45000.0,12.0,42.0,0,1.0,1,1,1,0,1,0,0,1,0,1,0,14.505730312560452
274043534,0,1,45000.0,12.0,45.6,0,2.0,0,1,2,0,1,0,0,1,0,0,0,14.505730312560452
274922890,0,0,47000.0,12.0,52.0,0,2.0,0,1,2,0,1,0,0,1,0,0,0,14.505730312560452
274668543,0,2,47000.0,12.0,45.0,0,2.0,1,0,2,0,0,1,0,1,0,1,1,14.505730312560452
165411498,0,0,49000.0,12.0,52.0,0,2.0,0,1,2,1,1,0,0,0,1,1,0,14.505730312560452
274081921,0,1,50000.0,12.0,54.0,0,2.0,0,1,1,1,1,0,0,0,1,1,0,14.505730312560452
274665637,1,0,54500.0,12.0,45.0,1,2.0,0,1,0,0,1,0,0,0,1,1,1,14.505730312560452
274878735,0,1,55000.0,12.0,75.0,1,2.0,0,1,1,0,0,1,0,1,0,1,0,14.505730312560452
272869832,0,1,55000.0,12.0,54.0,0,2.0,0,1,1,1,1,0,0,1,0,1,0,14.505730312560452
274665152,0,1,55000.0,12.0,62.0,0,3.0,0,1,2,0,0,1,0,0,2,1,1,14.505730312560452
208487081,0,1,57000.0,12.0,64.0,0,3.0,0,1,1,1,1,0,0,1,1,1,0,14.505730312560452
271106160,0,1,57000.0,12.0,60.0,0,2.0,1,0,2,0,1,0,0,1,0,1,0,14.505730312560452
200367390,0,1,58000.0,12.0,54.0,1,2.0,1,0,1,1,1,0,0,0,1,0,0,14.505730312560452
270960062,0,1,58000.0,12.0,63.0,1,2.0,0,1,2,0,1,0,0,1,0,0,0,14.505730312560452
274312158,0,0,58999.0,12.0,60.0,0,2.0,0,1,2,0,1,0,0,1,1,1,1,14.505730312560452
242790512,0,0,60000.0,12.0,63.0,0,3.0,0,1,2,0,1,0,0,1,0,1,0,14.505730312560452
274591433,1,1,60000.0,12.0,46.8,0,2.0,0,1,0,0,1,0,0,1,0,1,0,14.505730312560452
274167098,0,1,60000.0,12.0,60.0,0,2.0,0,1,3,0,1,0,0,1,0,1,0,14.505730312560452
211839905,0,1,60000.0,12.0,57.0,0,2.0,1,0,1,0,1,0,0,1,0,1,0,14.505730312560452
274717068,0,1,60000.0,12.0,76.7,0,3.0,1,2,3,0,0,1,0,0,2,1,0,14.505730312560452
271059762,0,1,60000.0,12.0,75.0,0,2.0,1,0,2,0,0,0,1,1,0,1,0,14.505730312560452
156543211,2,1,65000.0,12.0,65.0,1,2.0,1,0,0,0,1,0,0,1,0,1,1,14.505730312560452
274617819,0,1,65000.0,12.0,58.0,0,2.0,0,1,3,0,0,1,0,1,0,0,0,14.505730312560452
274995969,1,1,65000.0,12.0,52.0,0,2.0,0,1,0,0,0,1,0,1,0,1,1,14.505730312560452
256313430,2,2,75000.0,12.0,85.0,1,3.0,2,0,2,1,0,1,0,0,0,1,0,14.505730312560452
275001125,2,2,75000.0,12.0,60.0,1,2.0,1,0,4,0,1,0,0,1,0,0,0,14.505730312560452
273192077,1,1,76000.0,12.0,73.0,0,3.0,0,1,0,0,1,0,0,1,0,0,0,14.505730312560452
274593759,1,1,79000.0,12.0,59.0,1,3.0,0,1,0,0,0,0,1,0,1,1,1,14.505730312560452
232951806,0,1,80000.0,12.0,60.5,1,2.0,1,0,1,0,1,0,0,0,0,0,0,14.505730312560452
274689037,2,1,95000.0,12.0,80.0,1,3.0,0,2,3,1,0,0,1,1,0,1,1,14.505730312560452
261587133,0,2,95000.0,12.0,102.3,1,3.0,1,0,4,0,0,0,1,1,0,1,0,14.505730312560452
182541251,2,1,95000.0,12.0,100.0,1,3.0,0,1,2,1,1,0,0,1,0,1,0,14.505730312560452
273786281,2,2,95000.0,12.0,87.5,1,3.0,0,2,2,2,0,1,0,2,0,1,0,14.505730312560452
274394223,2,1,110000.0,12.0,100.0,1,3.0,0,2,1,1,0,0,1,1,0,0,0,14.505730312560452
268088339,0,1,120000.0,12.0,120.0,0,4.0,2,0,2,0,0,0,1,1,1,1,0,14.505730312560452
270269688,2,1,140000.0,12.0,125.0,1,3.0,0,2,1,0,1,0,0,1,0,0,0,14.505730312560452
